open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1712764800000,0.193340,0.197850,0.191770,0.197160,712669104,1712768399999,138674271.125360,226805,365286350,71119992.626200,0
1712768400000,0.197170,0.198330,0.194540,0.194820,509010794,1712771999999,99965126.618000,164550,251467381,49387514.824110,0
1712772000000,0.194810,0.194900,0.191000,0.192050,429055735,1712775599999,82694593.203940,143198,193132719,37219005.245210,0
1712775600000,0.192050,0.202190,0.191460,0.201770,859826292,1712779199999,170515115.180740,295684,467174579,92638405.518540,0
1712779200000,0.201780,0.202450,0.198100,0.198210,576780419,1712782799999,115465615.241980,190706,287944263,57655509.642580,0
1712782800000,0.198210,0.201010,0.197680,0.200240,233810763,1712786399999,46527338.315140,83089,119666247,23815647.190840,0
1712786400000,0.200230,0.202160,0.199520,0.199900,370002480,1712789999999,74305696.800130,126979,174019269,34962334.529680,0
1712790000000,0.199910,0.201530,0.199240,0.199900,181937517,1712793599999,36448229.516020,76221,94120027,18860101.327650,0
1712793600000,0.199900,0.199930,0.196610,0.198250,320203968,1712797199999,63397536.383240,121040,142211736,28156247.062960,0
1712797200000,0.198240,0.199230,0.197220,0.197780,169246474,1712800799999,33522854.668910,72722,87047821,17239544.130370,0
1712800800000,0.197780,0.198880,0.195410,0.198140,289216671,1712804399999,57091756.995160,121562,140260842,27693938.632820,0
1712804400000,0.198140,0.198470,0.196880,0.197190,129566353,1712807999999,25610280.154400,61115,64936566,12836129.005460,0
1712808000000,0.197190,0.197210,0.195370,0.196880,236211329,1712811599999,46346059.301570,82163,113523296,22278428.869970,0
1712811600000,0.196880,0.197080,0.195040,0.196470,146296225,1712815199999,28703959.573550,58855,66488705,13049178.797770,0
1712815200000,0.196470,0.197570,0.196320,0.197000,126197422,1712818799999,24863952.744430,52715,62465803,12307426.845730,0
1712818800000,0.197000,0.202090,0.196990,0.201020,474726495,1712822399999,94898895.911410,158301,243346571,48629243.183760,0
1712822400000,0.201010,0.203780,0.199930,0.201110,477331497,1712825999999,96424439.594380,152209,244157637,49335248.039620,0
1712826000000,0.201120,0.201240,0.198780,0.198950,263780766,1712829599999,52751778.154790,94508,122129615,24430007.090030,0
1712829600000,0.198950,0.199960,0.196970,0.197250,336648850,1712833199999,66760601.099070,99799,137862202,27352135.850440,0
1712833200000,0.197240,0.197490,0.193530,0.194300,437002032,1712836799999,85541158.260850,136499,207424068,40629640.358450,0
1712836800000,0.194300,0.197510,0.191610,0.193850,816720958,1712840399999,159195059.839300,261796,390245404,76127421.373620,0
1712840400000,0.193840,0.196120,0.190520,0.192580,986408990,1712843999999,190683391.654870,272644,450792977,87165974.484390,0
1712844000000,0.192590,0.193210,0.190170,0.191340,403567145,1712847599999,77320799.576710,140666,199431750,38218265.419010,0
1712847600000,0.191340,0.193010,0.190190,0.192660,330677503,1712851199999,63401538.728500,118545,169888460,32589929.339300,0
1712851200000,0.192660,0.194650,0.189770,0.192530,540625340,1712854799999,104021150.515850,183298,269244138,51802755.063400,0
1712854800000,0.192530,0.194400,0.192330,0.193070,221595208,1712858399999,42868039.988170,90647,112330929,21732280.116610,0
1712858400000,0.193080,0.193640,0.190790,0.192420,257933607,1712861999999,49558980.344470,87852,115021145,22114583.035750,0
1712862000000,0.192410,0.194150,0.191590,0.193510,163663325,1712865599999,31596322.453190,64929,80245310,15490868.182650,0
1712865600000,0.193510,0.197450,0.193340,0.196980,419265432,1712869199999,82105523.882220,139567,216752168,42447887.761200,0
1712869200000,0.196980,0.198300,0.194130,0.194530,337128670,1712872799999,66168228.416650,118016,159814176,31370999.173780,0
1712872800000,0.194520,0.196210,0.193550,0.195070,164028050,1712876399999,32003631.116390,76386,80780745,15762957.509980,0
1712876400000,0.195070,0.195310,0.192790,0.193930,159644298,1712879999999,30961472.569720,66923,72917345,14144182.002400,0
1712880000000,0.193930,0.196150,0.193660,0.195800,234147713,1712883599999,45729810.576950,94431,113969221,22259998.008350,0
1712883600000,0.195800,0.197130,0.194570,0.195290,169864454,1712887199999,33220487.296760,76851,81585795,15960833.142550,0
1712887200000,0.195270,0.197630,0.194900,0.196050,180615234,1712890799999,35516874.958070,72566,87874626,17278724.969690,0
1712890800000,0.196040,0.198650,0.196040,0.198610,165986524,1712894399999,32756752.815250,67015,90842350,17929769.326270,0
1712894400000,0.198610,0.200280,0.197720,0.199840,277144593,1712897999999,55128374.447850,88289,143834462,28613404.206580,0
1712898000000,0.199850,0.200590,0.197850,0.198460,348723789,1712901599999,69444364.041680,112693,170107356,33877134.427320,0
1712901600000,0.198450,0.201150,0.196900,0.199890,423820067,1712905199999,84435490.147560,143085,224359850,44704636.739980,0
1712905200000,0.199890,0.200440,0.196870,0.197980,297009536,1712908799999,58915341.755200,113545,134495446,26680742.482690,0
1712908800000,0.197960,0.199750,0.196980,0.199070,229171336,1712912399999,45429876.591890,90497,109210186,21650160.538990,0
1712912400000,0.199070,0.201510,0.198020,0.198470,284457165,1712915999999,56767571.296960,107628,145404269,29022087.238280,0
1712916000000,0.198460,0.201100,0.197850,0.200070,310726923,1712919599999,62071363.663640,114591,159346326,31836734.152300,0
1712919600000,0.200070,0.200520,0.199020,0.199490,157133606,1712923199999,31393910.874170,69566,77275222,15439949.767970,0
1712923200000,0.199480,0.199530,0.196180,0.196600,439327278,1712926799999,86784510.758490,137502,216240841,42714852.989020,0
1712926800000,0.196590,0.196590,0.190050,0.192620,1045219355,1712930399999,201789465.954310,314354,479711587,92647156.436190,0
1712930400000,0.192630,0.194310,0.190540,0.191900,487080311,1712933999999,93601371.903130,173457,238966106,45941227.910590,0
1712934000000,0.191900,0.193900,0.191650,0.193400,299166392,1712937599999,57731685.291670,119447,152461855,29421928.428830,0
1712937600000,0.193410,0.195140,0.189660,0.193400,790813731,1712941199999,152580702.523690,270341,374237343,72238034.487590,0
1712941200000,0.193400,0.194140,0.176880,0.185050,2011800221,1712944799999,372564812.525090,715053,921866063,170928074.134710,0
1712944800000,0.185050,0.185600,0.153050,0.169400,2972697739,1712948399999,509493178.343490,851025,1390915434,238337484.595150,0
1712948400000,0.169400,0.173860,0.166740,0.169090,1415947340,1712951999999,241277595.784060,434658,664731278,113301989.325880,0
1712952000000,0.169080,0.174700,0.168150,0.172830,754796624,1712955599999,129938217.576680,229272,341827147,58828934.665460,0
1712955600000,0.172840,0.175250,0.171140,0.175140,389366760,1712959199999,67433440.810310,118653,187210875,32425033.780170,0
1712959200000,0.175140,0.176230,0.172200,0.173790,442941569,1712962799999,77206032.152100,139912,201565831,35129371.674790,0
1712962800000,0.173800,0.175810,0.171540,0.174060,341225090,1712966399999,59224764.553380,116886,147246972,25559876.663940,0
1712966400000,0.174070,0.174080,0.170000,0.171100,433479794,1712969999999,74527004.115090,149639,207105121,35601526.414120,0
1712970000000,0.171110,0.171250,0.165000,0.165700,768024299,1712973599999,129170420.264340,232534,351973071,59217149.426400,0
1712973600000,0.165690,0.169980,0.165500,0.169450,499329350,1712977199999,83908870.922670,158275,258816483,43490233.867400,0
1712977200000,0.169440,0.173290,0.168910,0.173070,368641442,1712980799999,63249875.023970,115130,176984527,30368770.462930,0
1712980800000,0.173070,0.175950,0.171370,0.173860,418100944,1712984399999,72604029.812520,120959,199851706,34709098.652760,0
1712984400000,0.173860,0.174940,0.171910,0.172030,274437360,1712987999999,47549281.290140,85572,127047386,22020786.777560,0
1712988000000,0.172040,0.173130,0.171520,0.172860,188814675,1712991599999,32541080.129370,67826,97247350,16761024.783500,0
1712991600000,0.172860,0.173270,0.170630,0.171290,213884402,1712995199999,36720392.437560,69554,101257084,17386915.445140,0
1712995200000,0.171270,0.172150,0.169760,0.170040,201421846,1712998799999,34410541.191360,68696,100635319,17197109.530680,0
1712998800000,0.170030,0.171510,0.168730,0.170530,279941520,1713002399999,47701667.216730,82727,132681761,22616317.279610,0
1713002400000,0.170530,0.172820,0.170000,0.172420,230469000,1713005999999,39501166.757440,68732,116730127,20010500.215080,0
1713006000000,0.172420,0.174230,0.170600,0.171280,351175528,1713009599999,60642128.122810,93157,161801249,27954151.269860,0
1713009600000,0.171290,0.173630,0.170180,0.172420,300688552,1713013199999,51664762.772600,85573,150109441,25787991.263590,0
1713013200000,0.172420,0.173310,0.171130,0.171720,249060054,1713016799999,42869727.472080,75489,130793576,22514812.482540,0
1713016800000,0.171720,0.172760,0.169550,0.170450,303073185,1713020399999,51900676.272880,84365,142279824,24371771.004330,0
1713020400000,0.170440,0.172960,0.169530,0.170660,331202048,1713023999999,56756614.729340,88264,163317370,27981568.417940,0
1713024000000,0.170650,0.171470,0.165100,0.165960,711346129,1713027599999,119321425.831220,205398,337823354,56674473.723460,0
1713027600000,0.165960,0.166120,0.156410,0.159900,1857446333,1713031199999,300015522.558330,498527,872006457,140823383.269690,0
1713031200000,0.159900,0.164830,0.157960,0.164120,902217185,1713034799999,145759460.459420,279935,438894573,70880544.106140,0
1713034800000,0.164130,0.164830,0.144280,0.151170,1563127251,1713038399999,241387944.233040,387460,688374330,106461783.664680,0
1713038400000,0.151160,0.152940,0.124000,0.137370,4874660838,1713041999999,686622150.680150,1193767,2296264310,324360084.187170,0
1713042000000,0.137370,0.144030,0.130640,0.143500,2141460965,1713045599999,296771580.153640,557219,1037120138,143803818.465530,0
1713045600000,0.143490,0.153020,0.140180,0.151760,1700967890,1713049199999,250868665.242330,516629,848663409,125140590.207280,0
1713049200000,0.151750,0.155830,0.151440,0.152560,1019694659,1713052799999,156502035.110180,301887,493298817,75715939.298670,0
1713052800000,0.152570,0.154640,0.147250,0.149520,1033305694,1713056399999,156097127.933900,311017,515987802,77971154.122370,0
1713056400000,0.149550,0.151810,0.146800,0.150210,471270081,1713059999999,70267159.876020,180697,232403147,34666026.693790,0
1713060000000,0.150200,0.151330,0.147120,0.148400,342112472,1713063599999,50820998.334770,127757,162949316,24214641.617480,0
1713063600000,0.148410,0.149430,0.143660,0.149100,752089572,1713067199999,110083778.896360,260962,374531175,54850565.014770,0
1713067200000,0.149090,0.155720,0.148120,0.154610,667309043,1713070799999,101887364.599130,203561,338892150,51738018.731880,0
1713070800000,0.154600,0.159310,0.154090,0.157690,544309024,1713074399999,85264857.923250,165798,275189069,43118062.041270,0
1713074400000,0.157690,0.160020,0.155980,0.158540,385949933,1713077999999,60999893.396080,120854,179573968,28403903.251830,0
1713078000000,0.158540,0.159540,0.157170,0.158640,336082921,1713081599999,53247341.658870,109651,164324622,26040204.682330,0
1713081600000,0.158640,0.159840,0.156640,0.157280,349900159,1713085199999,55425391.090190,102259,170159689,26963037.493990,0
1713085200000,0.157280,0.158700,0.154670,0.155550,466128551,1713088799999,72943442.500420,147534,218544800,34219935.814740,0
1713088800000,0.155560,0.157140,0.155140,0.155950,265402262,1713092399999,41444389.579480,88008,140490173,21939166.876000,0
1713092400000,0.155960,0.156380,0.151010,0.152230,639453368,1713095999999,97664702.614840,159493,299072200,45668031.190540,0
1713096000000,0.152230,0.156800,0.151300,0.154020,578408730,1713099599999,88905200.278420,154162,296171886,45524732.316390,0
1713099600000,0.154030,0.155690,0.151200,0.151450,502129535,1713103199999,77000913.918060,152842,246732011,37848861.182270,0
1713103200000,0.151440,0.153340,0.149440,0.151310,729645460,1713106799999,110081480.196910,194092,354169513,53439838.675780,0
1713106800000,0.151320,0.153450,0.149950,0.151090,424599798,1713110399999,64374052.281440,131550,208697564,31645200.346330,0
1713110400000,0.151090,0.156960,0.150390,0.153060,572524114,1713113999999,88235889.479250,178290,289481335,44609764.665200,0
1713114000000,0.153060,0.154730,0.145450,0.150450,1757594316,1713117599999,263051301.776800,412575,869242165,130133661.391150,0
1713117600000,0.150450,0.154920,0.149660,0.153780,566291709,1713121199999,86595541.586960,175864,281239696,43007324.903880,0
1713121200000,0.153770,0.154470,0.151830,0.152370,256332162,1713124799999,39139967.108440,86653,125914768,19227304.604720,0
1713124800000,0.152370,0.153440,0.149200,0.149940,317963735,1713128399999,48060457.102480,98123,151486404,22903552.005770,0
1713128400000,0.149940,0.151200,0.149030,0.150690,211921251,1713131999999,31779042.657760,56956,114153930,17119073.192900,0
1713132000000,0.150700,0.163880,0.150640,0.162810,967205577,1713135599999,153726088.358740,308624,488894474,77676254.869020,0
1713135600000,0.162810,0.165000,0.161530,0.161970,479557589,1713139199999,78136474.809470,148363,235251513,38335895.125150,0
1713139200000,0.161970,0.162770,0.158910,0.159540,416438449,1713142799999,67029265.977140,145862,191220332,30790111.331830,0
1713142800000,0.159540,0.160570,0.157430,0.159290,457103032,1713146399999,72710857.103520,167273,213560092,33978086.316540,0
1713146400000,0.159290,0.159470,0.155940,0.156950,346777203,1713149999999,54622284.826010,114470,170376707,26839781.928660,0
1713150000000,0.156950,0.158880,0.156270,0.157630,287355208,1713153599999,45321245.552940,90553,149421761,23572090.736490,0
1713153600000,0.157640,0.158450,0.155360,0.158380,360815000,1713157199999,56690076.908170,112098,184580909,29002510.441850,0
1713157200000,0.158370,0.161360,0.158040,0.161110,327210759,1713160799999,52277285.084040,114336,160782656,25688883.044230,0
1713160800000,0.161110,0.168930,0.160300,0.167200,773022127,1713164399999,128003506.289040,243431,383823631,63537355.255110,0
1713164400000,0.167200,0.168080,0.164820,0.165340,401196178,1713167999999,66664658.772680,118538,203597039,33838106.166570,0
1713168000000,0.165340,0.166550,0.163730,0.164460,300443428,1713171599999,49600572.174010,97283,149221725,24637611.509490,0
1713171600000,0.164470,0.166080,0.162860,0.164740,318895212,1713175199999,52529145.628250,99882,157000934,25862948.343290,0
1713175200000,0.164740,0.165600,0.164100,0.165020,161855028,1713178799999,26684900.292800,65427,81383383,13419027.749390,0
1713178800000,0.165030,0.166200,0.162040,0.162100,410808553,1713182399999,67139393.851210,113191,193213641,31588507.049280,0
1713182400000,0.162110,0.163240,0.161240,0.162520,238764054,1713185999999,38768745.649420,87390,120953743,19642032.566130,0
1713186000000,0.162530,0.163480,0.159130,0.159730,487685261,1713189599999,78641359.838390,135136,241947925,39020582.753700,0
1713189600000,0.159730,0.161240,0.153150,0.153620,985688137,1713193199999,154790859.785630,279022,457667656,71933098.828160,0
1713193200000,0.153630,0.155470,0.151750,0.154390,992611861,1713196799999,152618958.758400,254501,497414801,76493981.734480,0
1713196800000,0.154400,0.155690,0.151340,0.153260,730647809,1713200399999,111782885.474670,203551,369602442,56549631.061070,0
1713200400000,0.153270,0.156680,0.150200,0.153210,1289519991,1713203999999,197721267.571740,310878,680669767,104449701.649600,0
1713204000000,0.153200,0.159500,0.151560,0.155380,1864827122,1713207599999,289746473.885870,452089,946006469,146999131.660240,0
1713207600000,0.155370,0.164920,0.152640,0.158950,1467506157,1713211199999,233627084.715550,415659,746541406,118842225.883050,0
1713211200000,0.158940,0.160910,0.157170,0.157990,468593966,1713214799999,74554296.924060,143152,220005016,35012786.521080,0
1713214800000,0.158020,0.161240,0.156110,0.160540,337590438,1713218399999,53423424.089830,108978,173466454,27475179.050080,0
1713218400000,0.160550,0.162670,0.157910,0.162500,329613783,1713221999999,52709523.960130,109237,175170411,28016370.454010,0
1713222000000,0.162510,0.163300,0.160610,0.161150,273792918,1713225599999,44312173.031980,92189,127113407,20579700.461710,0
1713225600000,0.161160,0.161760,0.156110,0.158270,506302997,1713229199999,80414430.529380,162293,236428387,37571108.503390,0
1713229200000,0.158260,0.162450,0.157350,0.158450,448211495,1713232799999,71711205.991390,148010,227559800,36407257.552860,0
1713232800000,0.158440,0.158630,0.155470,0.157780,472801360,1713236399999,74244435.551630,145150,228571912,35906029.074010,0
1713236400000,0.157780,0.159110,0.153600,0.155400,432936713,1713239999999,67532262.546760,158961,200267658,31245630.092460,0
1713240000000,0.155410,0.156440,0.150320,0.152800,903363013,1713243599999,138265954.000830,249226,435358779,66677307.886510,0
1713243600000,0.152800,0.154950,0.151890,0.153690,364881203,1713247199999,56026986.764720,121213,190479207,29258668.515650,0
1713247200000,0.153700,0.156970,0.153440,0.156320,299315192,1713250799999,46496515.648700,104104,150467747,23375263.424290,0
1713250800000,0.156320,0.158890,0.155610,0.157230,366452915,1713254399999,57587421.117340,114049,179147260,28152858.894000,0
1713254400000,0.157240,0.157250,0.154660,0.155950,316259422,1713257999999,49324654.944860,97920,149232895,23275002.010420,0
1713258000000,0.155940,0.157280,0.154850,0.155600,246822805,1713261599999,38517563.519840,85093,121470619,18956269.246920,0
1713261600000,0.155600,0.156160,0.149340,0.153740,967884848,1713265199999,147376586.752090,251658,481716620,73363011.585260,0
1713265200000,0.153730,0.156640,0.152640,0.155790,533434064,1713268799999,82360774.075010,167806,267597573,41316120.159720,0
1713268800000,0.155790,0.156560,0.153750,0.155080,422218826,1713272399999,65499280.152240,140944,202562988,31432948.514800,0
1713272400000,0.155080,0.155850,0.149000,0.152030,858267632,1713275999999,130813771.042270,244345,417388602,63642662.765690,0
1713276000000,0.152040,0.154060,0.149950,0.150330,638945978,1713279599999,97076658.002400,206877,310326153,47151563.817410,0
1713279600000,0.150330,0.151460,0.147200,0.147830,691320681,1713283199999,103027192.248110,211193,331854007,49477586.986270,0
1713283200000,0.147810,0.152920,0.146170,0.152860,814869070,1713286799999,121547796.651270,235730,422527182,63074699.660220,0
1713286800000,0.152860,0.155080,0.151680,0.152850,551010553,1713290399999,84533221.558280,186377,263051003,40355740.596260,0
1713290400000,0.152850,0.154790,0.151940,0.154530,331540571,1713293999999,50863533.029570,124746,162850084,24983405.013520,0
1713294000000,0.154530,0.155030,0.152160,0.153010,201382832,1713297599999,30891098.305830,85939,98771718,15149406.766220,0
1713297600000,0.153010,0.154430,0.152830,0.154080,151786322,1713301199999,23321285.043400,60666,70944012,10900646.552470,0
1713301200000,0.154070,0.158390,0.153730,0.156600,329115828,1713304799999,51446982.886370,104615,165760846,25910205.671440,0
1713304800000,0.156600,0.156930,0.155270,0.156780,160485982,1713308399999,25057522.559280,62925,79598009,12428443.681230,0
1713308400000,0.156780,0.157270,0.155490,0.155940,128631899,1713311999999,20120072.591700,52540,62920663,9842898.071160,0
1713312000000,0.155950,0.157830,0.154570,0.156760,268031557,1713315599999,41784559.992720,100161,133752486,20852177.104870,0
1713315600000,0.156760,0.156820,0.154170,0.156240,192001934,1713319199999,29837843.563150,89528,94815103,14735254.424480,0
1713319200000,0.156240,0.158030,0.155040,0.156480,261814583,1713322799999,40956167.839870,99877,142088478,22233993.348640,0
1713322800000,0.156480,0.157630,0.155810,0.156610,141207121,1713326399999,22147206.124230,63732,67221506,10544180.791360,0
1713326400000,0.156610,0.158590,0.155220,0.157830,257629629,1713329999999,40500486.159440,92100,128091291,20141673.400740,0
1713330000000,0.157850,0.158660,0.155640,0.155960,221820125,1713333599999,34858272.958940,81511,116750359,18351279.619090,0
1713333600000,0.155950,0.156730,0.155210,0.155900,153431831,1713337199999,23914485.424530,58295,79190940,12342907.397710,0
1713337200000,0.155890,0.156380,0.154070,0.154680,270473977,1713340799999,41876711.047640,92162,131593290,20372828.268430,0
1713340800000,0.154670,0.157300,0.154470,0.156370,317461948,1713344399999,49549695.914020,92468,166329606,25957697.285540,0
1713344400000,0.156370,0.158470,0.156020,0.157470,281437059,1713347999999,44330206.561060,79932,139398551,21956348.625880,0
1713348000000,0.157480,0.157610,0.154360,0.154780,332758459,1713351599999,51823927.446380,95132,160609676,25013066.317740,0
1713351600000,0.154770,0.155980,0.152680,0.153090,307926008,1713355199999,47514679.175010,87105,144972454,22383223.067310,0
1713355200000,0.153090,0.153930,0.150610,0.152100,495603633,1713358799999,75411289.993340,127667,250874818,38175163.318190,0
1713358800000,0.152110,0.153270,0.150410,0.151790,492407438,1713362399999,74873495.765140,144178,241146510,36664417.348270,0
1713362400000,0.151800,0.151860,0.147000,0.148930,821325042,1713365999999,122315848.088260,246612,387838582,57776990.473330,0
1713366000000,0.148940,0.149560,0.144150,0.145850,1039404258,1713369599999,151882735.302380,276367,494130403,72216462.662250,0
1713369600000,0.145850,0.148940,0.144230,0.145700,829253074,1713373199999,121523846.145120,220248,395124035,57892590.270220,0
1713373200000,0.145700,0.149750,0.145600,0.148920,352485069,1713376799999,52040811.346280,136056,181966556,26863011.617070,0
1713376800000,0.148910,0.151450,0.148270,0.150070,419517657,1713380399999,63031780.544100,146679,215012775,32305077.914350,0
1713380400000,0.150050,0.150100,0.147050,0.148190,280279538,1713383999999,41602080.082570,98928,135378643,20090872.301610,0
1713384000000,0.148180,0.149600,0.146350,0.146560,244699424,1713387599999,36236461.023280,89987,121019285,17924977.432350,0
1713387600000,0.146550,0.150800,0.146550,0.148450,336132882,1713391199999,50103662.662970,88316,181824503,27118656.761580,0
1713391200000,0.148460,0.148790,0.147350,0.148470,172227776,1713394799999,25496183.400600,72094,90427874,13386463.715960,0
1713394800000,0.148460,0.149350,0.146860,0.147470,196908336,1713398399999,29099764.264630,71785,100165963,14802045.628500,0
1713398400000,0.147470,0.148780,0.144210,0.146860,469962091,1713401999999,68601165.032950,145149,222033953,32423053.832360,0
1713402000000,0.146860,0.148360,0.146360,0.147730,296180965,1713405599999,43632070.414290,113908,148159884,21828649.316230,0
1713405600000,0.147740,0.148700,0.146520,0.148360,219222066,1713409199999,32375407.040040,85075,102268880,15103224.499670,0
1713409200000,0.148360,0.150500,0.148300,0.149400,287612671,1713412799999,43057697.807810,90871,141322028,21158802.829810,0
1713412800000,0.149400,0.149890,0.147960,0.148280,198298650,1713416399999,29531579.371540,64177,91181306,13578815.603070,0
1713416400000,0.148290,0.149410,0.146830,0.147090,220363779,1713419999999,32632960.115010,70156,101560795,15044900.464230,0
1713420000000,0.147080,0.147680,0.143490,0.144690,437249350,1713423599999,63439233.964240,115557,214354216,31111032.663630,0
1713423600000,0.144690,0.145850,0.142100,0.142490,419278618,1713427199999,60276477.127350,123251,204458105,29404728.262140,0
1713427200000,0.142500,0.144200,0.140790,0.143440,468002875,1713430799999,66689905.450150,132830,224017760,31940299.360170,0
1713430800000,0.143430,0.145420,0.143250,0.144840,368908716,1713434399999,53267715.587640,106159,204894617,29583959.548020,0
1713434400000,0.144850,0.146950,0.144100,0.146330,258321217,1713437999999,37547416.375350,84207,129814121,18871330.550330,0
1713438000000,0.146330,0.150340,0.146320,0.148770,608980226,1713441599999,90683084.930420,161733,297918903,44362139.297750,0
1713441600000,0.148780,0.149280,0.144870,0.146390,549445430,1713445199999,80642432.575370,148001,266420928,39090133.093770,0
1713445200000,0.146390,0.148280,0.145300,0.147860,435651771,1713448799999,63968525.442380,129241,222659351,32705563.902780,0
1713448800000,0.147860,0.153500,0.146840,0.150460,1144760649,1713452399999,172766867.615220,262913,543118380,81956238.599220,0
1713452400000,0.150470,0.151660,0.149190,0.150500,376528859,1713455999999,56641857.991900,119236,199647768,30031969.345830,0
1713456000000,0.150490,0.151410,0.148550,0.149350,434564654,1713459599999,65182317.374660,116243,209527083,31432520.133090,0
1713459600000,0.149340,0.149540,0.147390,0.147680,377748414,1713463199999,56111502.130560,108036,184109394,27358017.087920,0
1713463200000,0.147680,0.149810,0.146800,0.149360,390211669,1713466799999,57867564.495760,103899,195825864,29047517.913340,0
1713466800000,0.149360,0.150950,0.148970,0.150730,209694912,1713470399999,31474477.765970,69267,110511716,16587320.531770,0
1713470400000,0.150740,0.151240,0.149940,0.151170,144807268,1713473999999,21807061.938520,48840,66665119,10039168.761630,0
1713474000000,0.151170,0.153660,0.150880,0.152720,264981959,1713477599999,40353429.691990,78740,140686142,21425476.865210,0
1713477600000,0.152710,0.153040,0.151020,0.152060,251226927,1713481199999,38201818.563120,70837,119047523,18107744.555460,0
1713481200000,0.152060,0.152870,0.151380,0.152150,144325979,1713484799999,21955954.318690,50161,75271115,11451618.009760,0
1713484800000,0.152150,0.152190,0.148880,0.148990,365842394,1713488399999,54867026.216140,114578,186442549,27956892.950420,0
1713488400000,0.149000,0.149320,0.142620,0.143150,881878619,1713491999999,128381485.403330,243712,425081787,61901101.172610,0
1713492000000,0.143150,0.144260,0.138740,0.143690,1157024989,1713495599999,163646561.495280,290302,566672533,80192189.892550,0
1713495600000,0.143690,0.146840,0.143130,0.145690,699757331,1713499199999,101567366.608430,178288,330015551,47913017.137070,0
1713499200000,0.145680,0.149580,0.145390,0.148390,436884261,1713502799999,64605032.069190,125144,223620950,33063122.739670,0
1713502800000,0.148400,0.149110,0.146130,0.147510,368786890,1713506399999,54375895.815180,105311,180948149,26686682.310190,0
1713506400000,0.147500,0.154930,0.146460,0.153810,718116268,1713509999999,108705871.822930,193632,372018583,56317179.688740,0
1713510000000,0.153800,0.155580,0.150870,0.151940,613861017,1713513599999,93832667.855000,164806,296691931,45337078.353160,0
1713513600000,0.151950,0.153300,0.150530,0.152330,419825846,1713517199999,63804279.858750,117462,209209597,31807348.780370,0
1713517200000,0.152330,0.152830,0.151110,0.152010,199826309,1713520799999,30362414.156350,68494,102364723,15554023.595400,0
1713520800000,0.152020,0.153240,0.151080,0.152570,232725888,1713524399999,35377987.780040,72072,120435133,18309850.458030,0
1713524400000,0.152570,0.154200,0.152170,0.152640,392578716,1713527999999,60094940.751820,103500,190072024,29098363.524540,0
1713528000000,0.152640,0.153130,0.151540,0.152090,289684773,1713531599999,44159361.334050,89505,128333010,19565910.317050,0
1713531600000,0.152090,0.153200,0.150690,0.152550,267077938,1713535199999,40569532.547870,90380,129001286,19596720.324560,0
1713535200000,0.152540,0.152840,0.149610,0.151750,382342341,1713538799999,57842368.426790,110847,179665476,27185951.065740,0
1713538800000,0.151750,0.153440,0.151450,0.152520,231005103,1713542399999,35254854.814610,80242,118425864,18074447.410630,0
1713542400000,0.152520,0.153730,0.150060,0.152320,482694060,1713545999999,73209585.273130,134416,238420805,36180738.474940,0
1713546000000,0.152320,0.154490,0.151700,0.153650,386221271,1713549599999,59100034.097660,109779,207348443,31763230.992790,0
1713549600000,0.153640,0.153740,0.152110,0.152560,200335594,1713553199999,30602138.667150,65879,94625845,14459159.021950,0
1713553200000,0.152570,0.154250,0.152360,0.154090,130027870,1713556799999,19941512.978070,55309,64716207,9924663.581690,0
1713556800000,0.154090,0.154110,0.151530,0.152430,181483130,1713560399999,27699750.356520,60258,84401634,12878990.358710,0
1713560400000,0.152420,0.154900,0.152380,0.154710,135436811,1713563999999,20810346.451920,50391,71524198,10995084.063380,0
1713564000000,0.154710,0.156980,0.154220,0.154730,307615235,1713567599999,47816147.758700,102785,157948223,24557295.642570,0
1713567600000,0.154740,0.157150,0.150540,0.156270,654455200,1713571199999,100654354.190680,205348,328400322,50549685.170320,0
1713571200000,0.156260,0.157460,0.153890,0.154260,565694550,1713574799999,88109543.692140,192220,282691824,44031930.561350,0
1713574800000,0.154250,0.156220,0.152640,0.155500,345740585,1713578399999,53432224.694030,120891,164567018,25429667.849110,0
1713578400000,0.155490,0.156750,0.154460,0.155340,241495646,1713581999999,37566120.705620,89329,111903807,17408033.390870,0
1713582000000,0.155340,0.156120,0.154720,0.155590,178252546,1713585599999,27666385.047900,61817,85612220,13291213.529120,0
1713585600000,0.155600,0.157000,0.154790,0.156370,153403514,1713589199999,23931405.207720,58796,77577269,12104094.787570,0
1713589200000,0.156360,0.156670,0.155650,0.156300,101221450,1713592799999,15808145.666370,44223,48921114,7640083.881190,0
1713592800000,0.156310,0.156370,0.154710,0.155580,264180254,1713596399999,41069226.350890,69910,125811308,19570517.063180,0
1713596400000,0.155580,0.155820,0.154110,0.154430,155535393,1713599999999,24075343.835790,48461,64873281,10041801.695340,0
1713600000000,0.154430,0.154500,0.152190,0.152830,239750145,1713603599999,36745871.983610,71046,104721370,16053502.406440,0
1713603600000,0.152840,0.152910,0.150540,0.151710,346472396,1713607199999,52567873.918420,83483,164893025,25019428.176890,0
1713607200000,0.151690,0.152500,0.150850,0.151970,218725025,1713610799999,33183150.632840,73467,114084613,17310947.533400,0
1713610800000,0.151970,0.152860,0.151630,0.152180,154922942,1713614399999,23601620.203430,59094,80804720,12310957.364630,0
