open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1708732800000,0.08457,0.08645,0.0839,0.08622,2621303702,1708819199999,223890006.74122,412461,1300854193,111137255.22173,0
1708819200000,0.08622,0.08689,0.08527,0.08618,2470389581,1708905599999,213089447.12265,383731,1179573332,101760280.45998,0
1708905600000,0.08619,0.09015,0.08421,0.08933,4517097057,1708991999999,392274408.0434,665834,2284579613,198560396.94763,0
1708992000000,0.08933,0.10071,0.08856,0.09768,15438395355,1709078399999,1477223083.96638,2215238,7770763379,743587221.4157,0
1709078400000,0.09769,0.12369,0.0941,0.11596,27263889469,1709164799999,2932094455.44772,4506180,13521156778,1455385221.1243,0
1709164800000,0.11597,0.13523,0.11133,0.11743,24836989582,1709251199999,3123485074.00041,5903725,12013383277,1512013879.18238,0
1709251200000,0.11743,0.1458,0.11702,0.13953,19044188254,1709337599999,2468446031.63539,4338089,9537188766,1237391190.04222,0
1709337600000,0.13952,0.15147,0.13601,0.14219,15111767967,1709423999999,2159313340.47737,4196855,7340073568,1049474502.46798,0
1709424000000,0.14218,0.15655,0.1199,0.15365,15876559147,1709510399999,2256913733.96759,4722518,7763993750,1106091411.08088,0
1709510400000,0.15366,0.18586,0.14451,0.18218,23483076976,1709596799999,3945479826.81282,7098374,11566492914,1943402751.98814,0
1709596800000,0.18216,0.20711,0.12035,0.15302,34530407634,1709683199999,5823715701.25234,10759039,16595473107,2807475581.40523,0
1709683200000,0.15306,0.17997,0.14607,0.15797,16763292268,1709769599999,2705640162.71177,5894161,8151784548,1316395961.75343,0
1709769600000,0.15797,0.16245,0.1466,0.15781,12556498716,1709855999999,1939778911.13501,4537287,6193112467,957141589.05573,0
1709856000000,0.15783,0.17631,0.15467,0.16467,15279281290,1709942399999,2543778780.91468,5994176,7524088385,1252916563.595,0
1709942400000,0.16466,0.18511,0.16311,0.17901,11296684050,1710028799999,1963611309.56961,4094829,5603241771,974602773.34308,0
1710028800000,0.17901,0.1799,0.16542,0.17007,7929279016,1710115199999,1375460722.11754,2854266,3800459449,659768290.1811,0
1710115200000,0.17008,0.18349,0.15958,0.18236,9413349360,1710201599999,1630629955.90176,3635108,4653291284,806613480.97381,0
1710201600000,0.18236,0.18389,0.15115,0.16827,9287035245,1710287999999,1570448715.40298,3583328,4369363306,739154240.83608,0
1710288000000,0.16827,0.17475,0.16488,0.16911,6410675531,1710374399999,1090197813.89163,2695699,3145634520,535118322.68963,0
1710374400000,0.16911,0.19394,0.16392,0.17742,22814109179,1710460799999,4104041285.84981,8016610,11118982754,2001401625.49311,0
1710460800000,0.17741,0.18165,0.15072,0.1637,15258341767,1710547199999,2508355394.50266,5230956,7302919591,1200778542.64436,0
1710547200000,0.16371,0.16547,0.13802,0.14261,11894028124,1710633599999,1796732651.10006,3634116,5768484908,871652605.46195,0
1710633600000,0.14262,0.15939,0.13673,0.15439,10672546679,1710719999999,1585116721.2852,3209911,5385806606,800327433.05386,0
1710720000000,0.15439,0.15443,0.1401,0.14362,8189696925,1710806399999,1201286441.35919,2596002,3962970003,581176288.44552,0
1710806400000,0.14362,0.14528,0.12531,0.12887,15296758458,1710892799999,2022931854.228,3992724,7521100203,994475066.77197,0
1710892800000,0.12887,0.15345,0.12252,0.15223,15288846221,1710979199999,2087624859.64127,4074160,7682565857,1050250840.93236,0
1710979200000,0.15222,0.16038,0.14675,0.15549,11260948202,1711065599999,1720489857.63542,3799125,5558488509,849498710.0639,0
1711065600000,0.15549,0.16519,0.14533,0.15304,11836950298,1711151999999,1831040900.68998,4207111,5756515739,890390040.4528,0
1711152000000,0.15305,0.17511,0.15174,0.16202,12109268521,1711238399999,1992302381.06622,4216344,6047657565,995045943.05907,0
1711238400000,0.16202,0.18036,0.16128,0.1766,12234824720,1711324799999,2106040077.18282,4519243,6217407657,1069894146.24053,0
1711324800000,0.1766,0.1873,0.17011,0.17539,10515387262,1711411199999,1865458923.95288,3860137,5235400811,928983743.34051,0
1711411200000,0.17539,0.1875,0.1738,0.18245,10748721232,1711497599999,1939453268.50998,4172288,5314589299,959153479.42806,0
1711497600000,0.18244,0.19229,0.17823,0.1907,16134873595,1711583999999,2999975339.38171,6761134,8010554674,1489941860.99237,0
1711584000000,0.19071,0.2293,0.1894,0.22022,22560573563,1711670399999,4781501425.49771,9357156,11362134675,2407606352.15295,0
1711670400000,0.22022,0.22506,0.20804,0.21319,12291094076,1711756799999,2642689495.36598,4896940,6067706154,1304545718.98338,0
1711756800000,0.21318,0.21717,0.19618,0.19929,8120251970,1711843199999,1678202889.66466,2928910,3895887248,805584592.07299,0
1711843200000,0.19929,0.22478,0.19926,0.22024,7696864873,1711929599999,1630527316.29049,2816498,3840515749,814124703.75133,0
1711929600000,0.22023,0.22032,0.1964,0.20513,11400935843,1712015999999,2351287223.26864,4077858,5571652953,1149214108.66816,0
1712016000000,0.20513,0.20544,0.18003,0.1826,13675860469,1712102399999,2564908061.66654,4399639,6607709765,1239047361.04111,0
1712102400000,0.18259,0.18765,0.17019,0.17535,11343293149,1712188799999,2046027667.51363,3522813,5513410622,995179321.59323,0
1712188800000,0.17533,0.18846,0.172,0.18006,8574368842,1712275199999,1548852932.5222,2713529,4195728729,757954508.22868,0
1712275200000,0.18006,0.18096,0.16749,0.17733,7112183944,1712361599999,1239368409.06678,2434661,3463175754,603744209.28708,0
1712361600000,0.17733,0.188,0.17653,0.18585,5646664855,1712447999999,1031367450.83256,1954066,2799936571,511446142.72155,0
1712448000000,0.18586,0.20536,0.18556,0.19902,9587595451,1712534399999,1892442828.1434,3020948,4826622517,952796629.3495,0
1712534400000,0.19902,0.20927,0.1956,0.20277,7687361187,1712620799999,1563034411.31176,2724272,3790293249,770869390.2947,0
1712620800000,0.20276,0.20364,0.186,0.18927,7829366427,1712707199999,1518883458.53923,2594104,3758381734,729240182.10413,0
1712707200000,0.18926,0.20245,0.1802,0.1999,9951528941,1712793599999,1906539232.6461,3479424,4928116558,944765549.01535,0
1712793600000,0.1999,0.20378,0.18977,0.19393,8207686608,1712879999999,1605797411.9278,2832757,3949319409,772905271.32947,0
1712880000000,0.19393,0.20151,0.15305,0.17406,14469183350,1712966399999,2660435996.64238,4771317,6855286441,1262728140.09329,0
1712966400000,0.17407,0.17595,0.124,0.15256,20182665249,1713052799999,3122967022.79921,5587314,9631076783,1491850344.21606,0
1713052800000,0.15257,0.165,0.14366,0.16197,13617487056,1713139199999,2085232857.95804,4075685,6733553370,1031264210.80955,0
1713139200000,0.16197,0.16893,0.1502,0.16115,14028761674,1713225599999,2221970246.14548,4074126,6994742307,1107769442.49604,0
1713225600000,0.16116,0.16245,0.14617,0.15594,11138242201,1713311999999,1714057205.51327,3522380,5456853724,839854735.04218,0
1713312000000,0.15595,0.15866,0.14415,0.14747,8686238358,1713398399999,1312712200.82566,2750920,4299723687,650101359.09547,0
1713398400000,0.14747,0.15366,0.14079,0.15215,8976329715,1713484799999,1328708523.12093,2598487,4415474951,653644225.02719,0
1713484800000,0.15215,0.15715,0.13874,0.15627,10135487854,1713571199999,1517281516.72959,2932440,5006384823,749868727.02708,0
1713571200000,0.15626,0.1651,0.15054,0.16251,7060624214,1713657599999,1112977888.58407,2337728,3477825318,548443082.56613,0
1713657600000,0.16252,0.16578,0.15501,0.15815,5771562589,1713743999999,925840898.98874,2187351,2849978791,457411378.84338,0
1713744000000,0.15814,0.16332,0.15631,0.16115,5420672851,1713830399999,867315917.8151,2105881,2663430351,426271458.4442,0
1713830400000,0.16115,0.16297,0.1567,0.15972,4239473770,1713916799999,677564386.58969,1604206,2070845582,331029045.15474,0
1713916800000,0.15972,0.1645,0.14923,0.1513,7492860623,1714003199999,1182047084.43532,2411841,3647774913,575610327.24732,0
1714003200000,0.15131,0.15432,0.14733,0.15123,4904010757,1714089599999,738547943.34041,1502963,2429569457,365982570.87958,0
1714089600000,0.15124,0.15171,0.14674,0.14792,3867778223,1714175999999,578028223.29715,1145146,1855613094,277340439.8279,0
1714176000000,0.14791,0.14965,0.14145,0.14767,4145421485,1714262399999,604821360.65065,1210326,2000949495,292027539.15651,0
1714262400000,0.14767,0.15106,0.14588,0.14659,2886931954,1714348799999,430662668.78896,864976,1400922850,209087950.23064,0
1714348800000,0.14659,0.14803,0.13943,0.14334,5254723100,1714435199999,748618617.44801,1447022,2535138288,361117265.53881,0
1714435200000,0.14334,0.14593,0.12901,0.13329,7405703381,1714521599999,1009783403.58424,1806555,3562258939,485758675.18738,0
